0.03982544,0.11576843,-0.08667298,-3529,7101
0.039683837,0.111219175,-0.08414673,-3547,7036
0.03241043,0.08764679,-0.06702484,-3564,6970
0.03770111,0.09843628,-0.07608856,-3582,6904
0.049195863,0.12410248,-0.09697678,-3599,6837
0.047472533,0.11577698,-0.09146836,-3616,6770
0.04559128,0.10754196,-0.085912324,-3633,6702
0.05644989,0.12885208,-0.10409851,-3650,6634
0.06283081,0.13884705,-0.11346191,-3666,6565
0.06423401,0.13782653,-0.113925785,-3684,6501
0.23021728,0.47859788,-0.4002217,-3700,6431
0.233844,0.47115234,-0.39866272,-3715,6360
0.2296759,0.44968185,-0.38505402,-3732,6294
0.22741562,0.4318025,-0.3742401,-3748,6222
0.23192002,0.42818025,-0.37562898,-3764,6155
0.23685607,0.4243515,-0.3769052,-3779,6083
0.21387191,0.37272492,-0.33521956,-3795,6015
0.25422868,0.43018693,-0.39183655,-3810,5941
0.27304626,0.44968596,-0.4148651,-3825,5873
0.29236588,0.4686804,-0.4380432,-3841,5804
0.34432557,0.53633606,-0.5079324,-3855,5729
0.33720887,0.511443,-0.4908406,-3870,5660
0.35363343,0.5223422,-0.50812864,-3885,5590
0.3592694,0.51687926,-0.50976014,-3900,5519
0.3558713,0.49871644,-0.49871644,-3914,5448
0.3841626,0.5244873,-0.5319214,-3928,5377
0.3968413,0.5278519,-0.5430377,-3943,5306
0.42144316,0.54621005,-0.5701364,-3957,5234
0.47518173,0.6001033,-0.6356607,-3970,5162
0.43095794,0.53033876,-0.5702106,-3984,5090
0.451521,0.54144895,-0.59105957,-3997,5017
0.45998764,0.53753203,-0.59588087,-4010,4944
0.5459767,0.62263,-0.7010713,-4025,4875
0.49690247,0.5520973,-0.6316017,-4037,4801
0.51028746,0.5532193,-0.6431616,-4051,4731
0.5452701,0.5758215,-0.6805193,-4063,4656
0.60134584,0.61950624,-0.7444373,-4076,4585
0.5417278,0.5435243,-0.66432816,-4088,4509
0.6337212,0.6200592,-0.7710579,-4101,4437
0.5585762,0.5328636,-0.67431414,-4113,4365
0.64405704,0.5989252,-0.77159727,-4126,4292
0.614346,0.55678266,-0.7304843,-4138,4218
0.61750793,0.5453674,-0.7288574,-4149,4145
0.637619,0.5485611,-0.74710464,-4161,4070
0.64645326,0.5416882,-0.75204587,-4172,3996
0.6552713,0.53462905,-0.7569668,-4183,3921
0.64659667,0.5135376,-0.74178404,-4193,3845
0.65819824,0.5086963,-0.7499365,-4203,3769
0.67820144,0.5104768,-0.7684233,-4215,3696
0.6331921,0.46345887,-0.7126404,-4224,3620
0.56277484,0.40087327,-0.62994367,-4235,3546
0.6457993,0.4474768,-0.718992,-4246,3471
0.69983095,0.4710266,-0.7741888,-4254,3394
0.6340372,0.4147598,-0.69775206,-4264,3319
0.6446997,0.409646,-0.7057959,-4273,3243
0.6615942,0.40817505,-0.72063047,-4283,3167
0.78854966,0.47211868,-0.8545781,-4291,3090
0.8659497,0.50329775,-0.93472564,-4302,3016
0.8492454,0.47842118,-0.91219026,-4310,2939
0.9538492,0.5204632,-1.0195096,-4317,2861
1.0975729,0.5802141,-1.1686493,-4326,2786
1.34056,0.6854727,-1.420535,-4333,2708
1.3672302,0.6762451,-1.4433655,-4341,2631
1.3318667,0.63668275,-1.4007393,-4349,2554
1.1873405,0.5480881,-1.2441324,-4357,2477
1.206456,0.5372856,-1.2595329,-4364,2400
1.2355536,0.5302771,-1.285221,-4370,2322
1.2480743,0.5156082,-1.2936145,-4376,2244
1.2867187,0.511582,-1.3300781,-4384,2168
1.3127152,0.5011276,-1.3521103,-4389,2089
1.3549414,0.49647737,-1.3920212,-4396,2012
1.3878391,0.4868483,-1.4208531,-4401,1933
1.4270141,0.47893202,-1.4571272,-4406,1855
1.4389648,0.46117538,-1.46556,-4412,1777
1.4370519,0.43897307,-1.4598764,-4417,1698
1.4934644,0.43389404,-1.5133313,-4421,1620
1.5045379,0.41507018,-1.5220349,-4428,1542
1.5092615,0.39404723,-1.5229663,-4431,1463
1.3291858,0.32773805,-1.3390623,-4436,1385
1.2703934,0.29462433,-1.2766869,-4439,1305
1.3327682,0.28986907,-1.3371398,-4443,1227
1.2868433,0.26138917,-1.2889209,-4446,1148
1.261615,0.23818359,-1.261615,-4449,1069
1.2361035,0.21575683,-1.2341162,-4452,990
1.23452,0.19805878,-1.2315743,-4456,911
1.2332993,0.18040466,-1.2283859,-4458,832
1.2385368,0.16378143,-1.2325919,-4461,753
1.250689,0.14784211,-1.243721,-4464,674
1.312845,0.13671342,-1.3033911,-4463,594
1.328373,0.11981964,-1.3177872,-4465,515
1.2405624,0.094688416,-1.2306824,-4468,436
1.3480561,0.08407593,-1.3362854,-4469,356
1.4059644,0.06815918,-1.3924897,-4469,277
1.3068897,0.04525879,-1.2944238,-4470,198
1.2503369,0.025996095,-1.2384131,-4471,119
1.246892,0.008622894,-1.235002,-4472,39
1.3072827,-0.009040527,-1.2948169,-4472,-39
1.2823057,-0.026660766,-1.2700771,-4471,-119
1.299787,-0.045012817,-1.2873889,-4470,-198
1.2461957,-0.06041382,-1.2342522,-4469,-277
1.3054858,-0.0814209,-1.2940869,-4469,-356
1.3185407,-0.10064026,-1.3080395,-4468,-436
1.2681534,-0.11438782,-1.2580475,-4465,-515
1.3269997,-0.13818741,-1.3174438,-4463,-594
1.222425,-0.14450103,-1.2156143,-4464,-674
1.2314796,-0.1628482,-1.2255685,-4461,-753
1.236823,-0.18092011,-1.2318956,-4458,-832
1.2978287,-0.20821564,-1.2947319,-4456,-911
