0.045135498,0.13120422,-0.09822937,-3529,7101
0.034210205,0.0958786,-0.07254028,-3547,7036
0.03663788,0.09907898,-0.07576721,-3564,6970
0.039151154,0.10222229,-0.07901505,-3582,6904
0.046214294,0.11658111,-0.0910994,-3599,6837
0.045941163,0.11204223,-0.08851776,-3616,6770
0.04559128,0.10754196,-0.085912324,-3633,6702
0.05644989,0.12885208,-0.10409851,-3650,6634
0.06283081,0.13884705,-0.11346191,-3666,6565
0.31778932,0.6818787,-0.5636328,-3684,6501
0.28733885,0.59734774,-0.49952483,-3700,6431
0.29407653,0.59250975,-0.50134856,-3715,6360
0.29839784,0.58423233,-0.500267,-3732,6294
0.30691865,0.5827579,-0.505072,-3748,6222
0.31488326,0.5813504,-0.5100003,-3764,6155
0.3215851,0.576152,-0.5117331,-3779,6083
0.42970598,0.7488693,-0.67351454,-3795,6015
0.30827728,0.521644,-0.4751404,-3810,5941
0.36270323,0.59734404,-0.55108947,-3825,5873
0.37945357,0.60828733,-0.5685242,-3841,5804
0.42459777,0.66137147,-0.6263461,-3855,5729
0.39305237,0.5961406,-0.5721263,-3870,5660
0.4082065,0.6029506,-0.58654356,-3885,5590
0.41692993,0.5998352,-0.5915735,-3900,5519
0.54056394,0.7575439,-0.7575439,-3914,5448
0.41617614,0.56819457,-0.57624817,-3928,5377
0.44789687,0.5957626,-0.6129022,-3943,5306
0.48030394,0.62249637,-0.6497644,-3957,5234
0.53487796,0.6754932,-0.7155176,-3970,5162
0.48664352,0.5988657,-0.6438895,-3984,5090
0.51286894,0.6150154,-0.6713666,-3997,5017
0.52214813,0.6101715,-0.6764053,-4010,4944
0.5409447,0.6168915,-0.6946098,-4025,4875
0.6268616,0.696492,-0.7967899,-4037,4801
0.52832794,0.57277757,-0.66589963,-4051,4731
0.6078848,0.6419446,-0.758665,-4063,4656
0.59870833,0.6167891,-0.7411722,-4076,4585
0.61911744,0.62117064,-0.75923216,-4088,4509
0.6337212,0.6200592,-0.7710579,-4101,4437
0.64849335,0.6186417,-0.78286225,-4113,4365
0.6743332,0.6270798,-0.80786896,-4126,4292
0.686622,0.62228656,-0.81642365,-4138,4218
0.828022,0.73128814,-0.9773315,-4149,4145
0.7453058,0.641207,-0.8732823,-4161,4070
0.74656767,0.625578,-0.86851317,-4172,3996
0.7707376,0.6288368,-0.8903531,-4183,3921
0.78348875,0.6222595,-0.89882845,-4193,3845
0.81393266,0.62905747,-0.92737687,-4203,3769
0.83812666,0.63085127,-0.9496236,-4215,3696
0.8631723,0.63179064,-0.97147673,-4224,3620
0.9028473,0.6431122,-1.0106049,-4235,3546
1.0763321,0.74579465,-1.19832,-4246,3471
1.011546,0.68082887,-1.119024,-4254,3394
0.97567856,0.6382469,-1.0737252,-4264,3319
1.0073433,0.64007187,-1.1028061,-4273,3243
1.042323,0.64306825,-1.135333,-4283,3167
1.272361,0.76178515,-1.3789009,-4291,3090
1.112461,0.6465723,-1.2008154,-4302,3016
1.0877975,0.6128091,-1.1684234,-4310,2939
1.1587027,0.6322406,-1.2384647,-4317,2861
1.2231019,0.6465729,-1.3023071,-4326,2786
1.2693225,0.64904666,-1.3450476,-4333,2708
1.3411877,0.66336423,-1.4158728,-4341,2631
1.3874975,0.6632764,-1.4592469,-4349,2554
1.3978386,0.64525604,-1.4646988,-4357,2477
1.3717239,0.6108864,-1.4320717,-4364,2400
1.3318737,0.57161593,-1.3854129,-4370,2322
1.3348389,0.55145264,-1.3835449,-4376,2244
1.3771912,0.54755265,-1.4235992,-4384,2168
1.3665701,0.52168673,-1.4075814,-4389,2089
1.3887305,0.5088583,-1.4267349,-4396,2012
1.4217715,0.49875167,-1.4555928,-4401,1933
1.515564,0.50865096,-1.5475457,-4406,1855
1.4321289,0.45898452,-1.4585977,-4412,1777
1.4164735,0.43268707,-1.4389713,-4417,1698
1.3420532,0.3899048,-1.359906,-4421,1620
1.4320717,0.39507827,-1.4487259,-4428,1542
1.4192597,0.37054902,-1.4321473,-4431,1463
1.3743018,0.3388623,-1.3845135,-4436,1385
1.4304978,0.33175507,-1.4375844,-4439,1305
1.433947,0.31187484,-1.4386505,-4443,1227
1.4546924,0.2954834,-1.457041,-4446,1148
1.4088035,0.2659717,-1.4088035,-4449,1069
1.4257331,0.24885589,-1.4234408,-4452,990
1.3822403,0.22175811,-1.3789421,-4456,911
1.3284395,0.19432159,-1.3231472,-4458,832
1.298523,0.17171387,-1.2922901,-4461,753
1.3531467,0.15995346,-1.3456078,-4464,674
1.365925,0.14224091,-1.3560889,-4463,594
1.4381851,0.12972473,-1.4267242,-4465,515
1.3929744,0.106321566,-1.3818805,-4468,436
1.4261013,0.08894348,-1.4136493,-4469,356
1.4095148,0.0683313,-1.396006,-4469,277
1.4134296,0.048948362,-1.3999475,-4470,198
1.4137332,0.02939331,-1.4002512,-4471,119
1.4280642,0.009875793,-1.4144467,-4472,39
1.4245119,-0.009851227,-1.4109282,-4472,-39
1.4243895,-0.029614868,-1.4108058,-4471,-119
1.3708136,-0.047472533,-1.357738,-4470,-198
1.3953131,-0.06764282,-1.3819405,-4469,-277
1.3125808,-0.0818634,-1.30112,-4469,-356
1.4213301,-0.10848587,-1.4100103,-4468,-436
1.4204735,-0.12812714,-1.4091537,-4465,-515
1.397773,-0.1455574,-1.3877075,-4463,-594
1.3814108,-0.16329452,-1.3737144,-4464,-674
1.4079094,-0.1861789,-1.4011514,-4461,-753
1.3812952,-0.20205322,-1.3757923,-4458,-832
1.3963089,-0.22401519,-1.3929771,-4456,-911
1.4748962,-0.25743714,-1.472525,-4452,-990
1.4683796,-0.27721924,-1.4683796,-4449,-1069
1.4686798,-0.29832458,-1.471051,-4446,-1148
1.4583695,-0.3171866,-1.4631531,-4443,-1227
