0.03982544,0.11576843,-0.08667298,-3529,7101
0.039683837,0.111219175,-0.08414673,-3547,7036
0.029592132,0.08002533,-0.061196595,-3564,6970
0.04785141,0.124938354,-0.09657394,-3582,6904
0.041741945,0.10529907,-0.082283325,-3599,6837
0.04287842,0.10457275,-0.082616575,-3616,6770
0.042447053,0.100125276,-0.07998733,-3633,6702
0.04838562,0.11044464,-0.0892273,-3650,6634
0.049603272,0.109616086,-0.089575194,-3666,6565
0.3127182,0.6709976,-0.5546387,-3684,6501
0.2856079,0.5937492,-0.49651566,-3700,6431
0.292305,0.58894044,-0.4983284,-3715,6360
0.29478088,0.5771507,-0.49420318,-3732,6294
0.30506974,0.5792473,-0.5020294,-3748,6222
0.31488326,0.5813504,-0.5100003,-3764,6155
0.3215851,0.576152,-0.5117331,-3779,6083
0.3610315,0.629187,-0.56587523,-3795,6015
0.3062755,0.51825666,-0.47205505,-3810,5941
0.35659027,0.58727646,-0.54180145,-3825,5873
0.37738007,0.60496336,-0.56541747,-3841,5804
0.42459777,0.66137147,-0.6263461,-3855,5729
0.39090455,0.592883,-0.56899995,-3870,5660
0.40384063,0.59650195,-0.5802704,-3885,5590
0.41471222,0.5966446,-0.5884268,-3900,5519
0.54281634,0.7607004,-0.7607004,-3914,5448
0.4116028,0.5619507,-0.5699158,-3928,5377
0.44557616,0.5926758,-0.60972655,-3943,5306
0.4755951,0.61639345,-0.6433942,-3957,5234
0.52532655,0.6634308,-0.7027405,-3970,5162
0.49148574,0.60482454,-0.65029633,-3984,5090
0.47606018,0.5708755,-0.62318236,-3997,5017
0.4550148,0.5317209,-0.5894389,-4010,4944
0.51075244,0.58246034,-0.65584093,-4025,4875
0.5427704,0.6030601,-0.68990344,-4037,4801
0.5669861,0.6146881,-0.71462405,-4051,4731
0.60527587,0.6391895,-0.75540894,-4063,4656
0.5960709,0.61407197,-0.7379071,-4076,4585
0.6137802,0.61581576,-0.7526871,-4088,4509
0.6337212,0.6200592,-0.7710579,-4101,4437
0.6430438,0.613443,-0.77628356,-4113,4365
0.6688284,0.62196076,-0.8012741,-4126,4292
0.67272276,0.60968965,-0.79989684,-4138,4218
0.8224083,0.7263303,-0.97070557,-4149,4145
0.7566412,0.6509592,-0.8865642,-4161,4070
0.7437073,0.62318116,-0.86518556,-4172,3996
0.76785094,0.62648165,-0.88701844,-4183,3921
0.78057617,0.6199463,-0.89548707,-4193,3845
0.81099427,0.6267865,-0.92402893,-4203,3769
0.8351651,0.6286221,-0.946268,-4215,3696
0.85122526,0.6230461,-0.9580307,-4224,3620
0.87877136,0.6259625,-0.9836554,-4235,3546
1.0369171,0.71848387,-1.1544379,-4246,3471
1.0421063,0.7013977,-1.1528314,-4254,3394
0.9787564,0.64026034,-1.0771124,-4264,3319
1.0042437,0.6381024,-1.0994128,-4273,3243
1.0392022,0.6411429,-1.1319337,-4283,3167
1.2629361,0.75614226,-1.3686868,-4291,3090
1.112461,0.6465723,-1.2008154,-4302,3016
1.0846169,0.6110173,-1.165007,-4310,2939
1.1523011,0.6287476,-1.2316223,-4317,2861
1.2198831,0.64487135,-1.29888,-4326,2786
1.2628464,0.64573514,-1.3381851,-4333,2708
1.3379325,0.66175413,-1.4124362,-4341,2631
1.3874975,0.6632764,-1.4592469,-4349,2554
1.3912605,0.64221954,-1.4578061,-4357,2477
1.3684186,0.60941434,-1.4286209,-4364,2400
1.3285522,0.5701904,-1.381958,-4370,2322
1.3281647,0.5486954,-1.3766272,-4376,2244
1.3738403,0.5462204,-1.4201355,-4384,2168
1.3665701,0.52168673,-1.4075814,-4389,2089
1.3752148,0.50390595,-1.4128494,-4396,2012
1.4149851,0.496371,-1.4486449,-4401,1933
1.5053467,0.50522184,-1.5371127,-4406,1855
1.4287109,0.4578891,-1.4551166,-4412,1777
1.4096141,0.43059173,-1.4320029,-4417,1698
1.3386121,0.38890502,-1.3564191,-4421,1620
1.4286209,0.3941263,-1.445235,-4428,1542
1.4227213,0.37145278,-1.4356402,-4431,1463
1.3743018,0.3388623,-1.3845135,-4436,1385
1.4200561,0.32933348,-1.4270911,-4439,1305
1.4304581,0.31111604,-1.4351501,-4443,1227
1.4511955,0.2947731,-1.4535385,-4446,1148
1.4017944,0.26464844,-1.4017944,-4449,1069
1.4116864,0.24640411,-1.4094168,-4452,990
1.3787231,0.22119385,-1.3754333,-4456,911
1.321392,0.19329071,-1.3161278,-4458,832
1.2879372,0.17031403,-1.2817551,-4461,753
1.3460807,0.15911819,-1.3385811,-4464,674
1.3623863,0.1418724,-1.3525757,-4463,594
1.4452698,0.13036376,-1.4337524,-4465,515
1.3929744,0.106321566,-1.3818805,-4468,436
1.4261013,0.08894348,-1.4136493,-4469,356
1.3988636,0.06781494,-1.3854568,-4469,277
1.4098783,0.04882538,-1.39643,-4470,198
1.4137332,0.02939331,-1.4002512,-4471,119
1.4245119,0.009851227,-1.4109282,-4472,39
1.4138547,-0.009777527,-1.4003726,-4472,-39
1.4137332,-0.02939331,-1.4002512,-4471,-119
1.3672622,-0.04734955,-1.3542206,-4470,-198
1.3882123,-0.06729858,-1.3749077,-4469,-277
