0.041152954,0.11962738,-0.08956207,-3529,7101
0.043789063,0.12272461,-0.092851564,-3547,7036
0.03241043,0.08764679,-0.06702484,-3564,6970
0.049301453,0.12872437,-0.099500425,-3582,6904
0.047705077,0.1203418,-0.094038084,-3599,6837
0.04440979,0.108307496,-0.08556717,-3616,6770
0.04716339,0.1112503,-0.08887482,-3633,6702
0.043547057,0.09940018,-0.08030456,-3650,6634
0.05621704,0.12423157,-0.10151856,-3666,6565
0.31947967,0.6855057,-0.56663084,-3684,6501
0.28733885,0.59734774,-0.49952483,-3700,6431
0.29407653,0.59250975,-0.50134856,-3715,6360
0.29839784,0.58423233,-0.500267,-3732,6294
0.30876756,0.5862685,-0.50811464,-3748,6222
0.31488326,0.5813504,-0.5100003,-3764,6155
0.32351074,0.57960206,-0.5147974,-3779,6083
0.4257817,0.7420303,-0.66736376,-3795,6015
0.31027907,0.52503127,-0.4782257,-3810,5941
0.35862792,0.5906323,-0.54489744,-3825,5873
0.37945357,0.60828733,-0.5685242,-3841,5804
0.42459777,0.66137147,-0.6263461,-3855,5729
0.3952002,0.5993982,-0.5752527,-3870,5660
0.4082065,0.6029506,-0.58654356,-3885,5590
0.41471222,0.5966446,-0.5884268,-3900,5519
0.54056394,0.7575439,-0.7575439,-3914,5448
0.41617614,0.56819457,-0.57624817,-3928,5377
0.44789687,0.5957626,-0.6129022,-3943,5306
0.48030394,0.62249637,-0.6497644,-3957,5234
0.5372658,0.67850876,-0.71871185,-3970,5162
0.48664352,0.5988657,-0.6438895,-3984,5090
0.51286894,0.6150154,-0.6713666,-3997,5017
0.52214813,0.6101715,-0.6764053,-4010,4944
0.53591263,0.61115295,-0.6881483,-4025,4875
0.62431335,0.69366074,-0.79355085,-4037,4801
0.53605956,0.58115965,-0.6756445,-4051,4731
0.6078848,0.6419446,-0.758665,-4063,4656
0.59870833,0.6167891,-0.7411722,-4076,4585
0.61911744,0.62117064,-0.75923216,-4088,4509
0.63641787,0.6226978,-0.77433896,-4101,4437
0.6430438,0.613443,-0.77628356,-4113,4365
0.6743332,0.6270798,-0.80786896,-4126,4292
0.686622,0.62228656,-0.81642365,-4138,4218
0.8224083,0.7263303,-0.97070557,-4149,4145
0.7453058,0.641207,-0.8732823,-4161,4070
0.74656767,0.625578,-0.86851317,-4172,3996
0.76785094,0.62648165,-0.88701844,-4183,3921
0.7864014,0.62457275,-0.9021698,-4193,3845
0.81099427,0.6267865,-0.92402893,-4203,3769
0.83812666,0.63085127,-0.9496236,-4215,3696
0.8631723,0.63179064,-0.97147673,-4224,3620
0.9028473,0.6431122,-1.0106049,-4235,3546
1.0642045,0.73739135,-1.1848178,-4246,3471
1.0176581,0.6849426,-1.1257855,-4254,3394
0.9787564,0.64026034,-1.0771124,-4264,3319
1.0073433,0.64007187,-1.1028061,-4273,3243
1.042323,0.64306825,-1.135333,-4283,3167
